timestamp;thermostat_navn;temperature;setpoint;reguleringstype;state;heater;heat_percent
2026-08-04T18:33:14;Kogekar;39,100;45,000;auto;Opvarmning;0;0,900
2026-08-04T18:33:19;Kogekar;39,100;45,000;auto;Opvarmning;0;0,900
2026-08-04T18:33:24;Kogekar;39,300;45,000;auto;Opvarmning;0;0,900
2026-08-04T18:33:30;Kogekar;39,300;45,000;auto;Opvarmning;0;0,900
2026-08-04T18:33:35;Kogekar;39,300;45,000;auto;Opvarmning;0;0,900
2026-08-04T18:33:40;Kogekar;39,400;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:33:46;Kogekar;39,400;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:33:51;Kogekar;39,400;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:33:56;Kogekar;39,400;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:01;Kogekar;39,600;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:06;Kogekar;39,800;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:12;Kogekar;39,900;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:17;Kogekar;39,800;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:22;Kogekar;39,700;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:27;Kogekar;39,700;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:33;Kogekar;39,700;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:38;Kogekar;39,800;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:43;Kogekar;39,800;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:49;Kogekar;39,900;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:54;Kogekar;39,900;45,000;auto;Opvarmning;0;0,800
2026-08-04T18:34:59;Kogekar;40,000;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:05;Kogekar;40,100;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:10;Kogekar;40,200;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:15;Kogekar;40,200;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:20;Kogekar;40,200;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:25;Kogekar;40,100;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:30;Kogekar;40,100;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:36;Kogekar;40,200;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:41;Kogekar;40,200;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:46;Kogekar;40,300;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:52;Kogekar;40,300;45,000;auto;Advarsel;0;0,800
2026-08-04T18:35:57;Kogekar;40,300;45,000;auto;Advarsel;0;0,800
2026-08-04T18:36:02;Kogekar;40,300;45,000;auto;Advarsel;0;0,800
2026-08-04T18:36:08;Kogekar;40,400;45,000;auto;Advarsel;0;0,800
2026-08-04T18:36:13;Kogekar;40,400;45,000;auto;Advarsel;0;0,800
2026-08-04T18:36:18;Kogekar;40,600;45,000;auto;Advarsel;0;0,700
2026-08-04T18:36:23;Kogekar;40,500;45,000;auto;Advarsel;0;0,700
2026-08-04T18:36:28;Kogekar;40,500;45,000;auto;Advarsel;0;0,700
2026-08-04T18:36:34;Kogekar;40,500;45,000;auto;Advarsel;0;0,700
2026-08-04T18:36:39;Kogekar;40,600;45,000;auto;Advarsel;0;0,700
2026-08-04T18:36:44;Kogekar;40,900;45,000;auto;Advarsel;0;0,700
2026-08-04T18:36:49;Kogekar;40,900;45,000;auto;Advarsel;0;0,700
2026-08-04T18:36:55;Kogekar;40,800;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:00;Kogekar;40,800;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:05;Kogekar;40,700;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:10;Kogekar;40,700;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:16;Kogekar;40,700;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:21;Kogekar;40,700;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:26;Kogekar;40,800;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:31;Kogekar;40,700;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:36;Kogekar;40,700;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:42;Kogekar;40,700;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:47;Kogekar;40,900;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:52;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:37:57;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:02;Kogekar;41,100;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:08;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:13;Kogekar;41,100;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:18;Kogekar;41,100;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:23;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:29;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:34;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:39;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:45;Kogekar;40,900;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:50;Kogekar;40,900;45,000;auto;Advarsel;0;0,700
2026-08-04T18:38:55;Kogekar;41,000;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:01;Kogekar;41,200;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:06;Kogekar;41,300;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:11;Kogekar;41,200;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:16;Kogekar;41,200;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:21;Kogekar;41,200;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:27;Kogekar;41,300;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:32;Kogekar;41,300;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:38;Kogekar;41,300;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:44;Kogekar;41,400;45,000;auto;Advarsel;0;0,700
2026-08-04T18:39:49;Kogekar;41,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:39:54;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:39:59;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:05;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:10;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:15;Kogekar;41,700;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:20;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:26;Kogekar;41,700;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:31;Kogekar;41,700;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:36;Kogekar;41,700;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:41;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:46;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:52;Kogekar;41,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:40:58;Kogekar;41,700;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:03;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:09;Kogekar;41,800;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:14;Kogekar;41,800;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:19;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:24;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:29;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:35;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:40;Kogekar;41,800;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:45;Kogekar;41,800;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:50;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:41:56;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:01;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:06;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:12;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:17;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:22;Kogekar;41,900;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:28;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:33;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:38;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:43;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:49;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:54;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:42:59;Kogekar;42,000;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:05;Kogekar;42,100;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:10;Kogekar;42,200;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:15;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:21;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:26;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:31;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:37;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:42;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:47;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:52;Kogekar;42,300;45,000;auto;Advarsel;0;0,600
2026-08-04T18:43:58;Kogekar;42,400;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:03;Kogekar;42,400;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:08;Kogekar;42,400;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:13;Kogekar;42,400;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:19;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:24;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:29;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:34;Kogekar;42,400;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:39;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:45;Kogekar;42,400;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:50;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:44:55;Kogekar;42,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:00;Kogekar;42,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:05;Kogekar;42,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:11;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:16;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:21;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:26;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:32;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:37;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:42;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:47;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:53;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:45:58;Kogekar;42,500;45,000;auto;Advarsel;0;0,600
2026-08-04T18:46:03;Kogekar;42,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:46:08;Kogekar;42,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:46:14;Kogekar;42,600;45,000;auto;Advarsel;0;0,600
2026-08-04T18:46:19;Kogekar;42,700;45,000;auto;Advarsel;0;0,500
2026-08-04T18:46:24;Kogekar;42,700;45,000;auto;Advarsel;0;0,500
2026-08-04T18:46:29;Kogekar;42,800;45,000;auto;Advarsel;0;0,500
2026-08-04T18:46:35;Kogekar;42,800;45,000;auto;Advarsel;0;0,500
2026-08-04T18:46:40;Kogekar;42,800;45,000;auto;Advarsel;0;0,500
2026-08-04T18:46:45;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:46:51;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:46:56;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:01;Kogekar;43,000;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:07;Kogekar;43,000;45,000;auto;Run;0;0,500
2026-08-04T18:47:12;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:17;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:22;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:28;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:33;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:38;Kogekar;43,000;45,000;auto;Run;0;0,500
2026-08-04T18:47:44;Kogekar;43,000;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:49;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:54;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:47:59;Kogekar;42,900;45,000;auto;Advarsel;0;0,500
2026-08-04T18:48:04;Kogekar;43,100;45,000;auto;Run;0;0,500
2026-08-04T18:48:10;Kogekar;43,000;45,000;auto;Run;0;0,500
2026-08-04T18:48:15;Kogekar;43,000;45,000;auto;Run;0;0,500
2026-08-04T18:48:20;Kogekar;43,000;45,000;auto;Run;0;0,500
2026-08-04T18:48:25;Kogekar;43,100;45,000;auto;Run;0;0,500
2026-08-04T18:48:31;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:48:36;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:48:41;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:48:46;Kogekar;43,100;45,000;auto;Run;0;0,500
2026-08-04T18:48:52;Kogekar;43,100;45,000;auto;Run;0;0,500
2026-08-04T18:48:57;Kogekar;43,100;45,000;auto;Run;0;0,500
2026-08-04T18:49:02;Kogekar;43,000;45,000;auto;Run;0;0,500
2026-08-04T18:49:07;Kogekar;43,000;45,000;auto;Run;0;0,500
2026-08-04T18:49:13;Kogekar;43,100;45,000;auto;Run;0;0,500
2026-08-04T18:49:18;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:49:23;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:49:28;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:49:33;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:49:39;Kogekar;43,200;45,000;auto;Run;0;0,500
2026-08-04T18:49:44;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:49:49;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:49:54;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:00;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:05;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:10;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:15;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:20;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:26;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:31;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:36;Kogekar;43,300;45,000;auto;Run;0;0,500
2026-08-04T18:50:41;Kogekar;43,400;45,000;auto;Run;0;0,500
2026-08-04T18:50:47;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:50:52;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:50:57;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:51:03;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:51:08;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:51:13;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:51:18;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:51:24;Kogekar;43,400;45,000;auto;Run;0;0,500
2026-08-04T18:51:29;Kogekar;43,400;45,000;auto;Run;0;0,500
2026-08-04T18:51:34;Kogekar;43,400;45,000;auto;Run;0;0,500
2026-08-04T18:51:40;Kogekar;43,400;45,000;auto;Run;0;0,500
2026-08-04T18:51:45;Kogekar;43,400;45,000;auto;Run;0;0,500
2026-08-04T18:51:50;Kogekar;43,400;45,000;auto;Run;0;0,500
2026-08-04T18:51:56;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:52:01;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:52:06;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:52:12;Kogekar;43,500;45,000;auto;Run;0;0,500
2026-08-04T18:52:17;Kogekar;43,600;45,000;auto;Run;0;0,500
2026-08-04T18:52:22;Kogekar;43,600;45,000;auto;Run;0;0,500
2026-08-04T18:52:27;Kogekar;43,600;45,000;auto;Run;0;0,500
2026-08-04T18:52:32;Kogekar;43,600;45,000;auto;Run;0;0,500
2026-08-04T18:52:38;Kogekar;43,700;45,000;auto;Run;0;0,500
2026-08-04T18:52:43;Kogekar;43,600;45,000;auto;Run;0;0,500
2026-08-04T18:52:48;Kogekar;43,700;45,000;auto;Run;0;0,400
2026-08-04T18:52:53;Kogekar;43,700;45,000;auto;Run;0;0,500
2026-08-04T18:52:58;Kogekar;43,700;45,000;auto;Run;0;0,400
2026-08-04T18:53:04;Kogekar;43,700;45,000;auto;Run;0;0,500
2026-08-04T18:53:09;Kogekar;43,700;45,000;auto;Run;0;0,500
2026-08-04T18:53:14;Kogekar;43,700;45,000;auto;Run;0;0,500
2026-08-04T18:53:19;Kogekar;43,700;45,000;auto;Run;0;0,500
2026-08-04T18:53:25;Kogekar;43,600;45,000;auto;Run;0;0,500
2026-08-04T18:53:30;Kogekar;43,600;45,000;auto;Run;0;0,500
2026-08-04T18:53:35;Kogekar;43,700;45,000;auto;Run;0;0,400
2026-08-04T18:53:40;Kogekar;43,800;45,000;auto;Run;0;0,400
2026-08-04T18:53:46;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:53:51;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:53:56;Kogekar;43,800;45,000;auto;Run;0;0,400
2026-08-04T18:54:01;Kogekar;43,800;45,000;auto;Run;0;0,400
2026-08-04T18:54:07;Kogekar;43,700;45,000;auto;Run;0;0,400
2026-08-04T18:54:12;Kogekar;43,700;45,000;auto;Run;0;0,400
2026-08-04T18:54:17;Kogekar;43,800;45,000;auto;Run;0;0,400
2026-08-04T18:54:22;Kogekar;43,800;45,000;auto;Run;0;0,400
2026-08-04T18:54:27;Kogekar;43,800;45,000;auto;Run;0;0,400
2026-08-04T18:54:33;Kogekar;43,800;45,000;auto;Run;0;0,400
2026-08-04T18:54:38;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:54:43;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:54:48;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:54:54;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:54:59;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:55:04;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:55:09;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:55:15;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:55:20;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:55:25;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:55:30;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:55:36;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:55:41;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:55:46;Kogekar;43,900;45,000;auto;Run;0;0,400
2026-08-04T18:55:52;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:55:57;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:02;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:07;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:13;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:18;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:23;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:28;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:34;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:39;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:44;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:50;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:56:55;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:57:00;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:57:05;Kogekar;44,000;45,000;auto;Run;0;0,400
2026-08-04T18:57:10;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:16;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:21;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:26;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:31;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:37;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:42;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:47;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:52;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:57:58;Kogekar;44,100;45,000;auto;Run;0;0,400
2026-08-04T18:58:03;Kogekar;44,200;45,000;auto;Run;0;0,400
2026-08-04T18:58:08;Kogekar;44,200;45,000;auto;Run;0;0,400
2026-08-04T18:58:13;Kogekar;44,200;45,000;auto;Run;0;0,400
2026-08-04T18:58:18;Kogekar;44,200;45,000;auto;Run;0;0,400
2026-08-04T18:58:24;Kogekar;44,200;45,000;auto;Run;0;0,400
2026-08-04T18:58:29;Kogekar;44,200;45,000;auto;Run;0;0,400
2026-08-04T18:58:34;Kogekar;44,200;45,000;auto;Run;0;0,400
2026-08-04T18:58:39;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:58:44;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:58:50;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:58:55;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:00;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:05;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:11;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:16;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:21;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:26;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:32;Kogekar;44,300;45,000;auto;Run;0;0,400
2026-08-04T18:59:37;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T18:59:42;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T18:59:48;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T18:59:53;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T18:59:58;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:00:03;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:00:09;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:00:14;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:00:19;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:00:25;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:00:30;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:00:35;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:00:41;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:00:46;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:00:51;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:00:57;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:02;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:07;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:12;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:17;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:23;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:28;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:33;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:38;Kogekar;44,400;45,000;auto;Run;0;0,400
2026-08-04T19:01:44;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:01:49;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:01:54;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:01:59;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:02:04;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:02:10;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:02:15;Kogekar;44,500;45,000;auto;Run;0;0,400
2026-08-04T19:02:20;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:02:25;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:02:30;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:02:36;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:02:41;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:02:46;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:02:51;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:02:57;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:03:02;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:03:08;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:03:13;Kogekar;44,600;45,000;auto;Run;0;0,400
2026-08-04T19:03:18;Kogekar;44,600;45,000;auto;Run;0;0,400
