timestamp:thermostat_navn:temperature:setpoint:state:heater:heat_percent
2026-07-30T17:53:08:Kogekar:36,300:50,000:Opvarmning:1:100,000
2026-07-30T17:53:13:Kogekar:36,400:50,000:Opvarmning:1:100,000
2026-07-30T17:53:18:Kogekar:36,400:50,000:Opvarmning:1:100,000
2026-07-30T17:53:23:Kogekar:36,500:50,000:Opvarmning:1:100,000
2026-07-30T17:53:28:Kogekar:36,500:50,000:Opvarmning:1:100,000
2026-07-30T17:53:33:Kogekar:36,600:50,000:Opvarmning:1:100,000
2026-07-30T17:53:39:Kogekar:36,600:50,000:Opvarmning:1:100,000
2026-07-30T17:53:44:Kogekar:36,700:50,000:Opvarmning:1:100,000
2026-07-30T17:53:49:Kogekar:36,900:50,000:Opvarmning:1:100,000
2026-07-30T17:53:54:Kogekar:37,200:50,000:Opvarmning:1:100,000
2026-07-30T17:53:59:Kogekar:37,300:50,000:Opvarmning:1:100,000
2026-07-30T17:54:04:Kogekar:37,400:50,000:Opvarmning:1:100,000
2026-07-30T17:54:09:Kogekar:37,400:50,000:Opvarmning:1:100,000
2026-07-30T17:54:15:Kogekar:37,400:50,000:Opvarmning:1:100,000
2026-07-30T17:54:20:Kogekar:37,500:50,000:Opvarmning:1:100,000
2026-07-30T17:54:25:Kogekar:37,500:50,000:Opvarmning:1:100,000
2026-07-30T17:54:30:Kogekar:37,700:50,000:Opvarmning:1:100,000
2026-07-30T17:54:35:Kogekar:37,700:50,000:Opvarmning:1:100,000
2026-07-30T17:54:40:Kogekar:37,900:50,000:Opvarmning:1:100,000
2026-07-30T17:54:45:Kogekar:38,000:50,000:Opvarmning:1:100,000
2026-07-30T17:54:50:Kogekar:38,000:50,000:Opvarmning:1:100,000
2026-07-30T17:54:55:Kogekar:38,000:50,000:Opvarmning:1:100,000
2026-07-30T17:55:00:Kogekar:38,100:50,000:Opvarmning:1:100,000
2026-07-30T17:55:06:Kogekar:38,000:50,000:Opvarmning:1:100,000
2026-07-30T17:55:11:Kogekar:38,100:50,000:Opvarmning:1:100,000
2026-07-30T17:55:16:Kogekar:38,100:50,000:Opvarmning:1:100,000
2026-07-30T17:55:21:Kogekar:38,100:50,000:Opvarmning:1:100,000
2026-07-30T17:55:26:Kogekar:38,200:50,000:Opvarmning:1:100,000
2026-07-30T17:55:31:Kogekar:38,200:50,000:Opvarmning:1:100,000
2026-07-30T17:55:36:Kogekar:38,300:50,000:Opvarmning:1:100,000
